,parent,daughter,count
10406,275.2,143.1,2
10407,275.2,145.1,10
10408,275.2,147.1,9
10409,275.2,149.1,11
10410,275.2,155.1,1
10411,275.2,157.1,3
10412,275.2,158.1,1
10413,275.2,159.1,10
10414,275.2,161.1,2
10415,275.2,163.1,1
10416,275.2,169.1,1
10417,275.2,171.1,2
10418,275.2,173.1,7
10419,275.2,174.1,1
10420,275.2,175.1,2
10421,275.2,177.1,1
10422,275.2,179.1,1
10423,275.2,181.1,2
10424,275.2,182.1,1
10425,275.2,183.1,2
10426,275.2,184.1,1
10427,275.2,185.1,1
10428,275.2,187.1,1
10429,275.2,189.1,2
10430,275.2,191.1,2
10431,275.2,191.4,1
10432,275.2,195.1,3
10433,275.2,197.1,1
10434,275.2,199.1,2
10435,275.2,201.1,1
10436,275.2,213.1,1
10437,275.2,213.2,1
10438,275.2,219.2,6
10439,275.2,239.2,2
10440,275.2,241.2,1
10441,275.2,255.2,1
10442,275.2,257.2,4
10443,275.2,259.2,1
10444,275.2,261.2,3
10445,275.2,263.9,1
10446,275.2,269.2,4
10447,275.2,271.0,2
10448,277.2,55.1,4
10449,277.2,55.9,1
10450,277.2,67.1,7
10451,277.2,67.2,1
10452,277.2,68.3,1
10453,277.2,69.1,5
10454,277.2,70.3,1
10455,277.2,70.5,1
10456,277.2,74.3,1
10457,277.2,79.1,6
10458,277.2,81.0,2
10459,277.2,81.1,7
10460,277.2,82.4,1
10461,277.2,83.0,2
10462,277.2,83.1,4
10463,277.2,89.1,1
10464,277.2,91.0,1
10465,277.2,91.1,6
10466,277.2,91.3,1
10467,277.2,93.1,7
10468,277.2,94.1,1
10469,277.2,95.0,2
10470,277.2,95.1,7
10471,277.2,105.1,5
10472,277.2,107.1,7
10473,277.2,109.1,5
10474,277.2,109.8,1
10475,277.2,119.1,5
10476,277.2,121.1,6
10477,277.2,131.1,1
10478,277.2,133.1,6
10479,277.2,135.1,5
10480,277.2,140.2,1
10481,277.2,145.1,1
10482,277.2,147.1,4
10483,277.2,149.1,4
10484,277.2,151.1,2
10485,277.2,159.1,1
10486,277.2,161.1,3
10487,277.2,165.1,1
10488,277.2,173.1,1
10489,277.2,179.1,1
10490,277.2,183.9,2
10491,277.2,189.1,1
10492,277.2,191.4,1
10493,277.2,195.1,1
10494,277.2,201.9,2
10495,277.2,213.9,2
10496,277.2,219.2,1
10497,277.2,231.2,1
10498,277.2,231.9,2
10499,277.2,236.9,1
10500,277.2,241.2,1
10501,277.2,259.2,1
10502,277.2,275.2,1
10503,277.4,90.2,1
10504,277.4,91.0,1
10505,277.4,91.5,1
10506,277.4,143.4,1
10507,277.4,267.5,1
10508,278.2,55.9,1
10509,278.2,57.0,1
10510,278.2,67.1,1
10511,278.2,69.1,1
10512,278.2,70.1,1
10513,278.2,79.1,1
10514,278.2,80.1,1
10515,278.2,81.1,1
10516,278.2,82.1,1
10517,278.2,86.1,2
10518,278.2,91.1,1
10519,278.2,93.1,2
10520,278.2,94.1,2
10521,278.2,95.1,1
10522,278.2,104.1,1
10523,278.2,107.1,1
10524,278.2,108.1,1
10525,278.2,109.1,2
10526,278.2,121.1,1
10527,278.2,122.1,1
10528,278.2,128.1,1
10529,278.2,129.5,1
10530,278.2,132.1,1
10531,278.2,133.1,1
10532,278.2,135.1,1
10533,278.2,136.1,1
10534,278.2,138.5,1
10535,278.2,147.1,1
10536,278.2,149.1,1
10537,278.2,150.1,1
10538,278.2,151.1,1
10539,278.2,157.5,1
10540,278.2,182.1,1
10541,278.2,183.9,1
10542,278.2,184.1,2
10543,278.2,201.9,1
10544,278.2,213.9,1
10545,278.2,231.9,1
10546,278.2,232.9,1
10547,278.2,240.1,1
10548,278.2,248.2,1
10549,278.2,260.2,1
10550,278.6,55.9,1
10551,278.6,57.0,1
10552,278.6,67.1,1
10553,278.6,69.1,1
10554,278.6,79.1,1
10555,278.6,80.1,1
10556,278.6,81.1,1
10557,278.6,82.1,1
10558,278.6,86.1,1
10559,278.6,91.1,1
10560,278.6,93.1,1
10561,278.6,94.1,1
10562,278.6,95.1,1
10563,278.6,104.1,1
10564,278.6,107.1,1
10565,278.6,108.1,1
10566,278.6,109.1,1
10567,278.6,121.1,1
10568,278.6,122.1,1
10569,278.6,129.5,1
10570,278.6,135.1,1
10571,278.6,136.1,1
10572,278.6,138.5,1
10573,278.6,149.1,1
10574,278.6,150.1,1
10575,278.6,157.5,1
10576,278.6,183.9,1
10577,278.6,184.1,1
10578,278.6,201.9,1
10579,278.6,213.9,1
10580,278.6,231.9,1
10581,278.6,240.1,1
10582,278.6,278.2,1
10583,279.0,99.0,2
10584,279.0,131.0,1
10585,279.0,149.0,2
10586,279.0,159.0,2
10587,279.0,171.0,2
10588,279.0,177.0,2
10589,279.0,189.0,2
10590,279.0,219.0,2
10591,279.0,261.0,2
10592,279.0,275.0,2
10593,279.1,55.1,1
10594,279.1,55.9,1
10595,279.1,57.0,1
10596,279.1,67.1,1
10597,279.1,69.1,1
10598,279.1,79.1,1
10599,279.1,80.1,1
10600,279.1,81.1,1
10601,279.1,82.1,1
10602,279.1,83.1,2
10603,279.1,84.0,2
10604,279.1,86.1,1
10605,279.1,91.1,1
10606,279.1,93.1,1
10607,279.1,94.1,1
10608,279.1,95.1,1
10609,279.1,104.1,1
10610,279.1,107.1,1
10611,279.1,108.1,1
10612,279.1,109.1,1
10613,279.1,116.0,2
10614,279.1,121.1,1
10615,279.1,122.1,1
10616,279.1,129.5,1
10617,279.1,135.1,1
10618,279.1,136.1,1
10619,279.1,138.5,1
10620,279.1,144.0,2
10621,279.1,149.1,1
10622,279.1,150.1,1
10623,279.1,157.5,1
10624,279.1,159.1,2
10625,279.1,160.1,1
10626,279.1,162.0,2
10627,279.1,163.0,1
10628,279.1,183.9,1
10629,279.1,184.1,1
10630,279.1,185.0,1
10631,279.1,201.9,1
10632,279.1,213.9,1
10633,279.1,231.9,1
10634,279.1,240.1,1
10635,279.1,247.1,1
10636,279.1,262.1,2
10637,279.1,263.1,1
10638,279.1,278.2,1
10639,279.1,278.6,1
10640,279.2,55.9,1
10641,279.2,57.0,1
10642,279.2,67.1,4
10643,279.2,69.1,2
10644,279.2,79.1,1
10645,279.2,80.1,1
10646,279.2,81.1,4
10647,279.2,82.1,1
10648,279.2,83.1,1
10649,279.2,85.0,1
10650,279.2,86.1,2
10651,279.2,91.1,1
10652,279.2,93.1,2
10653,279.2,94.1,1
10654,279.2,95.1,4
10655,279.2,103.1,1
10656,279.2,104.1,1
10657,279.2,107.1,2
10658,279.2,108.1,1
10659,279.2,109.1,4
10660,279.2,121.1,2
10661,279.2,122.1,1
10662,279.2,123.1,3
10663,279.2,129.5,1
10664,279.2,131.1,1
10665,279.2,135.1,2
10666,279.2,136.1,1
10667,279.2,137.1,3
10668,279.2,138.5,1
10669,279.2,145.0,1
10670,279.2,147.1,1
10671,279.2,149.1,2
10672,279.2,150.1,1
10673,279.2,157.5,1
10674,279.2,161.1,1
10675,279.2,173.1,1
10676,279.2,177.1,1
10677,279.2,183.9,1
10678,279.2,184.1,1
10679,279.2,201.9,1
10680,279.2,213.9,1
10681,279.2,231.9,1
10682,279.2,240.1,1
10683,279.2,243.2,1
10684,279.2,261.2,1
10685,279.2,278.2,1
10686,279.2,278.6,1
10687,279.2,279.1,1
10688,280.1,55.1,1
10689,280.1,83.1,1
10690,280.1,84.0,1
10691,280.1,116.0,1
10692,280.1,144.0,1
10693,280.1,159.1,1
10694,280.1,160.1,1
10695,280.1,162.0,1
10696,280.1,163.0,1
10697,280.1,185.0,1
10698,280.1,247.1,1
10699,280.1,262.1,1
10700,280.1,263.1,1
10701,280.1,279.1,1
10702,280.2,64.3,1
10703,280.2,79.1,1
10704,280.2,81.1,1
10705,280.2,93.1,1
10706,280.2,95.1,1
10707,280.2,127.0,1
10708,280.2,134.9,1
10709,280.2,139.7,1
10710,280.2,151.0,1
10711,280.2,194.0,1
10712,280.2,205.1,1
10713,280.3,60.0,2
10714,280.3,67.1,2
10715,280.3,69.1,2
10716,280.3,81.1,2
10717,280.3,83.1,1
10718,280.3,95.1,2
10719,280.3,109.1,1
10720,280.3,184.1,1
10721,280.3,262.3,2
10722,281.1,67.1,2
10723,281.1,69.1,2
10724,281.1,81.1,2
10725,281.1,83.1,2
10726,281.1,93.1,1
10727,281.1,95.1,2
10728,281.1,97.1,2
10729,281.1,107.0,2
10730,281.1,109.0,2
10731,281.1,109.1,1
10732,281.1,111.1,1
10733,281.1,121.1,1
10734,281.1,133.1,2
10735,281.1,161.1,2
10736,281.1,171.1,2
10737,281.1,179.1,2
10738,281.1,189.1,2
10739,281.1,193.1,1
10740,281.1,207.1,2
10741,281.1,225.1,3
10742,281.2,55.1,1
10743,281.2,57.1,3
10744,281.2,63.0,2
10745,281.2,69.0,2
10746,281.2,69.1,1
10747,281.2,71.1,1
10748,281.2,73.0,1
10749,281.2,81.1,1
10750,281.2,83.1,1
10751,281.2,85.0,2
10752,281.2,85.1,1
10753,281.2,95.1,1
10754,281.2,97.0,2
10755,281.2,97.1,1
10756,281.2,109.1,2
10757,281.2,111.1,1
10758,281.2,115.0,1
10759,281.2,119.1,2
10760,281.2,125.1,1
10761,281.2,127.0,1
10762,281.2,133.0,1
10763,281.2,133.1,1
10764,281.2,141.1,1
10765,281.2,145.0,2
10766,281.2,153.1,1
10767,281.2,163.1,1
10768,281.2,165.1,1
10769,281.2,167.1,1
10770,281.2,179.1,1
10771,281.2,225.1,1
10772,281.2,239.1,1
10773,281.2,249.2,1
10774,281.2,253.1,1
10775,281.2,267.2,1
10776,282.2,82.1,1
10777,282.2,83.0,1
10778,282.2,182.1,1
10779,282.2,238.2,1
10780,282.3,57.1,1
10781,282.3,62.1,1
10782,282.9,67.1,1
10783,282.9,69.1,1
10784,282.9,79.1,2
10785,282.9,81.0,1
10786,282.9,81.1,3
10787,282.9,82.1,3
10788,282.9,85.0,1
10789,282.9,86.1,1
10790,282.9,91.0,4
10791,282.9,91.1,1
10792,282.9,93.1,3
10793,282.9,95.0,1
10794,282.9,95.1,1
10795,282.9,97.1,1
10796,282.9,105.1,1
10797,282.9,107.1,1
10798,282.9,109.1,3
10799,282.9,117.1,1
10800,282.9,119.1,1
10801,282.9,121.1,2
10802,282.9,123.1,2
10803,282.9,126.1,1
10804,282.9,128.1,1
10805,282.9,129.1,1
10806,282.9,131.1,1
10807,282.9,132.1,2
10808,282.9,133.1,2
10809,282.9,135.1,2
10810,282.9,142.1,1
10811,282.9,143.1,1
10812,282.9,144.1,1
10813,282.9,145.1,1
10814,282.9,147.1,3
10815,282.9,149.0,1
10816,282.9,151.1,1
10817,282.9,155.1,1
10818,282.9,156.1,1
10819,282.9,157.1,1
10820,282.9,159.1,1
10821,282.9,161.1,1
10822,282.9,168.1,1
10823,282.9,169.1,1
10824,282.9,171.1,1
10825,282.9,173.1,2
10826,282.9,175.1,2
10827,282.9,182.1,4
10828,282.9,183.1,3
10829,282.9,184.1,1
10830,282.9,185.1,1
10831,282.9,186.1,1
10832,282.9,187.1,1
10833,282.9,195.1,1
10834,282.9,197.1,1
10835,282.9,201.2,1
10836,282.9,205.1,1
10837,282.9,209.1,1
10838,282.9,211.1,1
10839,282.9,220.9,1
10840,282.9,225.2,1
10841,282.9,232.9,2
10842,282.9,240.2,1
10843,282.9,250.9,2
10844,282.9,254.2,1
10845,282.9,258.9,1
10846,282.9,262.2,1
10847,282.9,268.9,1
10848,282.9,275.0,1
10849,282.9,278.2,1
10850,283.1,85.0,1
10851,283.1,90.2,1
10852,283.1,91.0,1
10853,283.1,91.5,1
10854,283.1,95.1,1
10855,283.1,99.0,1
10856,283.1,135.1,1
10857,283.1,143.4,1
10858,283.1,145.1,1
10859,283.1,163.1,1
10860,283.1,218.9,1
10861,283.1,219.0,1
10862,283.1,227.1,1
10863,283.1,237.0,2
10864,283.1,247.0,1
10865,283.1,265.1,1
10866,283.1,267.5,1
10867,283.1,277.4,1
10868,283.2,55.1,1
10869,283.2,57.1,4
10870,283.2,67.1,4
10871,283.2,69.1,5
10872,283.2,71.1,5
10873,283.2,79.1,3
10874,283.2,81.0,1
10875,283.2,81.1,9
10876,283.2,83.1,5
10877,283.2,84.1,1
10878,283.2,85.1,4
10879,283.2,89.1,6
10880,283.2,91.1,2
10881,283.2,93.1,7
10882,283.2,95.1,11
10883,283.2,100.1,1
10884,283.2,105.1,2
10885,283.2,107.1,7
10886,283.2,109.1,4
10887,283.2,117.1,1
10888,283.2,119.1,2
10889,283.2,121.1,8
10890,283.2,123.1,1
10891,283.2,131.1,2
10892,283.2,133.1,8
10893,283.2,135.1,11
10894,283.2,137.1,1
10895,283.2,143.1,2
10896,283.2,145.1,10
10897,283.2,147.1,1
10898,283.2,151.1,1
10899,283.2,157.1,2
10900,283.2,159.1,2
10901,283.2,161.1,1
10902,283.2,163.1,9
10903,283.2,165.1,1
10904,283.2,169.1,2
10905,283.2,171.1,2
10906,283.2,173.1,2
10907,283.2,175.1,1
10908,283.2,177.1,5
10909,283.2,181.1,8
10910,283.2,183.1,2
10911,283.2,184.1,1
10912,283.2,185.1,2
10913,283.2,187.1,1
10914,283.2,193.1,1
10915,283.2,195.1,2
10916,283.2,197.1,2
10917,283.2,199.1,1
10918,283.2,201.2,1
10919,283.2,203.1,1
10920,283.2,207.1,1
10921,283.2,209.1,2
10922,283.2,211.1,1
10923,283.2,217.2,1
10924,283.2,221.1,1
10925,283.2,221.2,1
10926,283.2,223.1,2
10927,283.2,227.1,9
10928,283.2,234.2,1
10929,283.2,267.2,1
10930,284.9,55.1,1
10931,284.9,57.0,1
10932,284.9,67.1,1
10933,284.9,69.1,1
10934,284.9,79.1,1
10935,284.9,81.1,1
10936,284.9,82.1,1
10937,284.9,91.1,1
10938,284.9,93.1,1
10939,284.9,95.0,1
10940,284.9,95.1,1
10941,284.9,97.1,1
10942,284.9,105.1,1
10943,284.9,107.1,1
10944,284.9,109.1,2
10945,284.9,117.1,1
10946,284.9,119.1,1
10947,284.9,121.1,1
10948,284.9,123.1,1
10949,284.9,129.1,1
10950,284.9,131.1,1
10951,284.9,133.1,1
10952,284.9,135.1,2
10953,284.9,142.1,1
10954,284.9,143.1,1
10955,284.9,144.1,1
10956,284.9,145.1,1
10957,284.9,147.1,1
10958,284.9,149.1,1
10959,284.9,155.1,1
10960,284.9,156.1,1
10961,284.9,157.1,1
10962,284.9,159.1,1
10963,284.9,161.1,2
10964,284.9,169.1,1
10965,284.9,171.1,1
10966,284.9,173.1,1
10967,284.9,175.1,1
10968,284.9,181.1,1
10969,284.9,182.1,1
10970,284.9,183.1,1
10971,284.9,185.1,1
10972,284.9,187.1,1
10973,284.9,189.1,1
10974,284.9,195.1,1
10975,284.9,197.1,1
10976,284.9,199.1,1
10977,284.9,209.1,1
10978,284.9,227.1,1
10979,284.9,241.1,1
10980,284.9,259.1,1
10981,284.9,266.9,1
10982,284.9,267.1,1
10983,284.9,273.0,1
10984,285.1,57.0,1
10985,285.1,82.1,2
10986,285.1,123.0,2
10987,285.1,147.0,1
10988,285.1,151.0,1
10989,285.1,165.1,1
10990,285.1,179.1,1
10991,285.1,182.1,3
10992,285.1,191.1,2
10993,285.1,200.1,2
10994,285.1,241.1,2
10995,285.1,257.1,1
10996,285.1,259.1,2
10997,285.1,267.1,2
10998,285.1,284.9,1
10999,285.2,55.1,1
11000,285.2,57.0,1
11001,285.2,67.1,5
11002,285.2,69.0,1
11003,285.2,69.1,5
11004,285.2,71.1,1
11005,285.2,79.1,2
11006,285.2,81.1,5
11007,285.2,82.1,1
11008,285.2,83.0,1
11009,285.2,83.1,5
11010,285.2,85.0,1
11011,285.2,85.1,1
11012,285.2,91.0,1
11013,285.2,91.1,3
11014,285.2,93.1,3
11015,285.2,95.0,1
11016,285.2,95.1,5
11017,285.2,97.1,3
11018,285.2,105.1,5
11019,285.2,107.1,4
11020,285.2,109.1,2
11021,285.2,117.1,1
11022,285.2,119.1,5
11023,285.2,121.1,6
11024,285.2,123.1,5
11025,285.2,125.1,2
11026,285.2,129.1,1
11027,285.2,131.0,1
11028,285.2,131.1,1
11029,285.2,133.1,1
11030,285.2,135.1,2
11031,285.2,137.1,1
11032,285.2,143.1,1
11033,285.2,144.1,1
11034,285.2,145.1,1
11035,285.2,147.1,6
11036,285.2,149.1,1
11037,285.2,155.1,2
11038,285.2,156.1,1
11039,285.2,157.1,1
11040,285.2,158.1,1
11041,285.2,159.1,2
11042,285.2,161.1,2
11043,285.2,165.1,5
11044,285.2,167.1,1
11045,285.2,168.1,1
11046,285.2,169.1,1
11047,285.2,170.1,1
11048,285.2,171.1,1
11049,285.2,173.1,2
11050,285.2,175.1,2
11051,285.2,181.1,1
11052,285.2,182.1,2
11053,285.2,183.1,1
11054,285.2,184.1,1
11055,285.2,185.1,1
11056,285.2,186.1,1
11057,285.2,187.1,2
11058,285.2,189.1,2
11059,285.2,193.1,1
11060,285.2,195.1,1
11061,285.2,196.1,1
11062,285.2,197.1,1
11063,285.2,199.1,1
11064,285.2,201.1,1
11065,285.2,203.1,1
11066,285.2,207.1,1
11067,285.2,209.1,1
11068,285.2,211.1,1
11069,285.2,213.1,1
11070,285.2,213.2,1
11071,285.2,221.1,1
11072,285.2,221.2,1
11073,285.2,222.1,1
11074,285.2,223.1,1
11075,285.2,225.1,1
11076,285.2,227.1,2
11077,285.2,233.2,1
11078,285.2,234.2,1
11079,285.2,235.1,1
11080,285.2,237.2,1
11081,285.2,245.1,1
11082,285.2,249.2,1
11083,285.2,251.2,1
11084,285.2,255.2,1
11085,285.2,267.1,1
11086,285.2,267.2,4
11087,285.2,269.2,1
11088,285.3,67.1,1
11089,285.3,69.1,1
11090,285.3,71.1,1
11091,285.3,79.1,1
11092,285.3,81.1,1
11093,285.3,83.1,1
11094,285.3,93.1,1
11095,285.3,95.1,1
11096,285.3,97.1,1
11097,285.3,105.1,1
11098,285.3,107.1,1
11099,285.3,109.1,1
11100,285.3,111.1,1
11101,285.3,119.1,1
11102,285.3,121.1,1
11103,285.3,123.1,1
11104,285.3,133.1,1
11105,285.3,135.1,1
11106,285.3,147.1,1
11107,285.3,149.1,1
11108,285.3,153.2,1
11109,285.3,159.1,1
11110,285.3,161.1,1
11111,285.3,163.1,1
11112,285.3,173.1,1
11113,285.3,175.1,1
11114,285.3,187.1,1
11115,285.3,201.2,1
11116,285.3,255.2,1
11117,285.3,257.2,1
11118,286.1,84.1,1
11119,286.1,173.0,1
11120,286.1,182.1,2
11121,286.1,183.1,2
11122,286.1,191.0,1
11123,286.1,211.0,1
11124,286.1,229.0,1
11125,286.1,243.1,2
11126,286.1,268.1,1
11127,286.2,82.1,1
11128,286.2,131.0,1
11129,286.2,168.1,1
11130,286.2,182.1,1
11131,286.2,186.1,1
11132,286.2,267.2,1
11133,286.2,285.2,1
11134,286.9,55.1,1
11135,286.9,57.0,2
11136,286.9,67.1,2
11137,286.9,79.1,2
11138,286.9,81.0,1
11139,286.9,81.1,2
11140,286.9,82.1,4
11141,286.9,83.0,2
11142,286.9,83.1,1
11143,286.9,85.0,1
11144,286.9,85.1,1
11145,286.9,91.0,3
11146,286.9,91.1,1
11147,286.9,93.1,2
11148,286.9,95.0,1
11149,286.9,95.1,1
11150,286.9,97.1,1
11151,286.9,105.1,1
11152,286.9,107.0,1
11153,286.9,107.1,1
11154,286.9,109.1,2
11155,286.9,113.1,1
11156,286.9,117.1,1
11157,286.9,119.1,1
11158,286.9,123.1,1
11159,286.9,125.1,1
11160,286.9,131.1,1
11161,286.9,135.1,2
11162,286.9,145.1,2
11163,286.9,147.1,1
11164,286.9,182.1,7
11165,286.9,183.1,4
11166,286.9,184.1,1
11167,286.9,189.1,1
11168,286.9,220.9,1
11169,286.9,227.1,1
11170,286.9,232.9,1
11171,286.9,243.1,2
11172,286.9,250.9,1
11173,286.9,258.9,4
11174,286.9,268.9,4
11175,286.9,273.2,2
11176,286.9,275.0,1
11177,286.9,282.9,3
11178,286.9,286.1,2
11179,287.0,139.0,1
11180,287.0,181.0,1
11181,287.0,193.0,1
11182,287.0,241.0,1
11183,287.0,255.0,1
11184,287.1,182.1,5
11185,287.1,183.1,4
11186,287.1,243.1,4
11187,287.1,286.1,4
11188,287.1,286.9,4
11189,287.1,287.1,2
11190,287.2,123.1,1
11191,287.2,259.2,1
11192,287.2,269.2,1
11193,288.9,82.1,1
11194,288.9,91.0,1
11195,288.9,113.1,1
11196,288.9,163.0,1
11197,288.9,164.0,1
11198,288.9,182.1,1
11199,288.9,200.1,1
11200,289.1,81.1,1
11201,289.1,85.0,3
11202,289.1,95.0,1
11203,289.1,97.0,3
11204,289.1,99.0,3
11205,289.1,103.0,3
11206,289.1,107.1,1
11207,289.1,109.0,3
11208,289.1,109.1,2
11209,289.1,121.1,1
11210,289.1,127.0,3
11211,289.1,133.1,1
11212,289.1,135.1,1
11213,289.1,145.0,3
11214,289.1,149.1,1
11215,289.1,153.1,1
11216,289.1,163.1,3
11217,289.1,173.1,1
11218,289.1,187.1,1
11219,289.1,191.1,1
11220,289.1,209.2,1
11221,289.1,271.1,1
11222,289.2,91.0,1
11223,289.2,177.0,1
11224,289.2,220.9,1
11225,289.2,233.1,1
11226,289.3,55.1,2
11227,289.3,57.1,2
11228,289.3,67.1,1
11229,289.3,69.1,2
11230,289.3,71.1,2
11231,289.3,81.1,2
11232,289.3,83.0,1
11233,289.3,83.1,2
11234,289.3,85.1,2
11235,289.3,93.1,2
11236,289.3,95.1,2
11237,289.3,97.1,2
11238,289.3,101.1,1
11239,289.3,107.1,2
11240,289.3,109.1,2
11241,289.3,111.1,2
11242,289.3,121.1,2
11243,289.3,125.1,1
11244,289.3,127.1,1
11245,289.3,129.1,1
11246,289.3,135.1,2
11247,289.3,137.1,1
11248,289.3,139.1,1
11249,289.3,149.1,2
11250,289.3,151.1,1
11251,289.3,163.1,1
11252,289.3,165.1,1
11253,289.3,171.1,1
11254,289.3,177.1,1
11255,289.3,177.2,1
11256,289.3,181.1,1
11257,289.3,202.1,1
11258,289.3,203.1,1
11259,289.3,221.1,1
11260,289.3,231.1,1
11261,290.1,105.0,1
11262,290.1,108.1,1
11263,290.1,136.1,1
11264,290.1,140.1,1
11265,290.1,168.1,2
11266,290.1,205.0,1
11267,290.1,262.1,1
11268,291.1,57.1,1
11269,291.1,235.1,1
11270,291.2,55.1,1
11271,291.2,57.0,2
11272,291.2,57.1,7
11273,291.2,67.1,3
11274,291.2,69.1,1
11275,291.2,71.1,10
11276,291.2,79.1,2
11277,291.2,81.1,3
11278,291.2,83.0,1
11279,291.2,83.1,3
11280,291.2,85.1,11
11281,291.2,87.0,9
11282,291.2,89.1,10
11283,291.2,91.1,2
11284,291.2,93.1,3
11285,291.2,95.0,2
11286,291.2,95.1,3
11287,291.2,97.1,3
11288,291.2,105.1,2
11289,291.2,107.0,2
11290,291.2,107.1,3
11291,291.2,109.1,4
11292,291.2,111.1,2
11293,291.2,113.1,1
11294,291.2,117.1,2
11295,291.2,119.1,2
11296,291.2,121.1,12
11297,291.2,123.1,3
11298,291.2,125.1,1
11299,291.2,129.1,1
11300,291.2,131.1,2
11301,291.2,133.1,11
11302,291.2,135.1,3
11303,291.2,143.1,1
11304,291.2,145.1,4
11305,291.2,147.1,8
11306,291.2,149.1,1
11307,291.2,151.1,2
11308,291.2,157.1,1
11309,291.2,159.1,1
11310,291.2,161.1,1
11311,291.2,165.1,6
11312,291.2,169.1,1
11313,291.2,171.1,1
11314,291.2,173.1,2
11315,291.2,177.1,10
11316,291.2,183.1,1
11317,291.2,184.1,2
11318,291.2,185.1,1
11319,291.2,189.1,3
11320,291.2,191.1,1
11321,291.2,197.1,2
11322,291.2,202.2,1
11323,291.2,207.1,2
11324,291.2,209.1,1
11325,291.2,220.2,1
11326,291.2,227.1,1
11327,291.2,233.2,2
11328,291.2,241.2,1
11329,291.2,247.2,10
11330,291.2,250.2,1
11331,291.2,258.9,1
11332,291.2,259.2,1
11333,291.2,268.9,1
11334,291.2,273.2,3
11335,291.2,275.2,1
11336,291.2,286.9,2
11337,291.6,55.1,1
11338,291.6,67.1,1
11339,291.6,69.1,1
11340,291.6,79.1,1
11341,291.6,81.1,1
11342,291.6,89.8,1
11343,291.6,91.0,1
11344,291.6,91.1,1
11345,291.6,93.1,1
11346,291.6,95.0,1
11347,291.6,95.1,1
11348,291.6,97.1,1
11349,291.6,105.1,1
11350,291.6,107.1,1
11351,291.6,109.1,2
11352,291.6,119.1,1
11353,291.6,121.1,2
11354,291.6,123.1,1
11355,291.6,129.1,1
11356,291.6,131.1,1
11357,291.6,133.1,1
11358,291.6,135.1,1
11359,291.6,142.1,1
11360,291.6,143.1,1
11361,291.6,145.1,1
11362,291.6,147.1,1
11363,291.6,155.1,1
11364,291.6,157.1,1
11365,291.6,159.1,1
11366,291.6,161.1,1
11367,291.6,169.1,1
11368,291.6,171.1,1
11369,291.6,173.1,1
11370,291.6,175.1,2
11371,291.6,185.1,1
11372,291.6,187.1,1
11373,291.6,195.1,1
11374,291.6,199.1,1
11375,291.6,201.2,1
11376,291.6,221.1,1
11377,291.6,235.3,1
11378,292.2,145.0,1
11379,292.2,147.0,1
11380,292.2,177.1,1
11381,292.2,204.1,1
11382,292.2,234.1,1
11383,293.1,99.0,3
11384,293.1,113.0,1
11385,293.1,117.0,1
11386,293.1,131.0,2
11387,293.1,149.0,3
11388,293.1,159.0,3
11389,293.1,171.0,2
11390,293.1,177.0,3
11391,293.1,189.0,2
11392,293.1,199.0,1
11393,293.1,219.0,2
11394,293.1,261.0,2
11395,293.1,275.0,2
11396,293.1,279.0,2
11397,293.2,55.1,3
11398,293.2,57.1,1
11399,293.2,67.1,5
11400,293.2,69.0,1
11401,293.2,69.1,5
11402,293.2,71.0,1
11403,293.2,71.1,1
11404,293.2,73.0,1
11405,293.2,79.1,4
11406,293.2,81.1,5
11407,293.2,83.0,1
11408,293.2,83.1,3
11409,293.2,85.0,1
11410,293.2,85.1,1
11411,293.2,89.1,1
11412,293.2,91.1,4
11413,293.2,93.1,5
11414,293.2,95.0,3
11415,293.2,95.1,5
11416,293.2,97.0,1
11417,293.2,97.1,4
11418,293.2,99.0,1
11419,293.2,105.1,5
11420,293.2,107.1,4
11421,293.2,109.1,7
11422,293.2,115.0,1
11423,293.2,117.1,3
11424,293.2,119.1,5
11425,293.2,121.1,4
11426,293.2,123.1,5
11427,293.2,125.1,2
11428,293.2,127.0,1
11429,293.2,129.1,1
11430,293.2,131.1,4
11431,293.2,133.0,1
11432,293.2,133.1,5
11433,293.2,135.1,4
11434,293.2,137.1,2
11435,293.2,142.1,1
11436,293.2,143.1,1
11437,293.2,144.1,1
11438,293.2,145.0,1
11439,293.2,145.1,3
11440,293.2,147.1,4
11441,293.2,149.1,6
11442,293.2,151.1,1
11443,293.2,153.1,1
11444,293.2,155.1,2
11445,293.2,156.1,1
11446,293.2,157.1,1
11447,293.2,159.1,4
11448,293.2,161.1,2
11449,293.2,163.1,3
11450,293.2,165.1,1
11451,293.2,169.1,1
11452,293.2,171.1,1
11453,293.2,173.1,2
11454,293.2,175.1,1
11455,293.2,177.1,1
11456,293.2,179.1,1
11457,293.2,181.1,2
11458,293.2,182.1,1
11459,293.2,183.1,1
11460,293.2,185.1,1
11461,293.2,187.1,1
11462,293.2,189.1,2
11463,293.2,195.1,3
11464,293.2,197.1,1
11465,293.2,199.1,1
11466,293.2,209.1,1
11467,293.2,213.1,1
11468,293.2,227.1,1
11469,293.2,257.2,1
11470,293.2,263.9,1
11471,293.2,271.0,2
11472,293.2,275.2,4
11473,293.2,284.9,1
11474,295.1,57.0,3
11475,295.1,61.0,1
11476,295.1,69.0,3
11477,295.1,69.1,1
11478,295.1,70.1,1
11479,295.1,73.0,3
11480,295.1,82.1,1
11481,295.1,84.0,1
