,parent,daughter,count
17408,102.97,84.96,21
17452,103.04,55.02,8
17457,103.04,57.03,20
17462,103.04,61.03,16
17475,103.04,69.03,25
17476,103.04,69.07,10
17480,103.04,71.05,17
17486,103.04,73.03,23
17494,103.04,81.03,21
17495,103.04,81.07,10
17496,103.04,82.06,12
17499,103.04,83.05,9
17501,103.04,83.09,10
17503,103.04,84.08,15
17506,103.04,85.03,30
17513,103.04,87.04,12
17519,103.04,91.04,9
17522,103.04,93.07,12
17524,103.04,95.05,8
17531,103.04,97.03,28
17540,103.04,99.04,24
17574,103.05,67.05,10
17604,103.05,81.07,8
17606,103.05,82.06,23
17608,103.05,83.07,15
17625,103.05,91.05,30
17627,103.05,93.03,8
17629,103.05,93.07,23
17632,103.05,95.05,8
17633,103.05,95.08,10
17636,103.05,96.08,11
17904,104.11,57.07,14
17912,104.11,60.08,51
17922,104.11,67.05,8
17926,104.11,69.07,16
17930,104.11,71.07,33
17931,104.11,71.09,10
17957,104.11,81.07,20
17963,104.11,83.09,9
17968,104.11,85.1,10
17970,104.11,86.1,57
17981,104.11,91.48,9
17989,104.11,95.08,17
18399,105.03,82.06,15
18405,105.03,84.08,10
18418,105.03,90.98,8
18420,105.03,91.05,9
18423,105.03,93.07,8
18425,105.03,95.05,10
18430,105.03,96.08,8
18471,105.04,67.05,10
18477,105.04,69.07,9
18493,105.04,79.05,12
18496,105.04,81.07,12
18500,105.04,83.05,9
18519,105.04,91.05,14
18523,105.04,93.07,13
18527,105.04,95.05,18
18585,105.05,81.07,8
18598,105.05,91.05,8
18675,105.07,53.04,30
18707,105.07,55.02,29
18708,105.07,55.05,83
18709,105.07,55.06,55
18739,105.07,57.03,67
18740,105.07,57.07,110
18760,105.07,59.05,23
18779,105.07,61.03,11
18828,105.07,65.04,12
18855,105.07,67.05,140
18856,105.07,67.06,74
18872,105.07,69.03,71
18873,105.07,69.07,185
18890,105.07,71.05,97
18892,105.07,71.09,62
18914,105.07,73.03,25
18961,105.07,79.05,166
18962,105.07,79.06,36
18986,105.07,81.03,35
18988,105.07,81.07,214
18998,105.07,82.06,28
18999,105.07,82.07,14
19008,105.07,83.05,104
19010,105.07,83.08,19
19011,105.07,83.09,147
19019,105.07,84.08,11
19026,105.07,84.96,17
19028,105.07,85.03,48
19029,105.07,85.06,52
19030,105.07,85.07,32
19031,105.07,85.1,41
19041,105.07,86.1,12
19049,105.07,87.04,12
19065,105.07,89.06,32
19085,105.07,90.98,40
19088,105.07,91.04,24
19089,105.07,91.05,192
19092,105.07,91.48,14
19105,105.07,93.03,12
19107,105.07,93.07,213
19118,105.07,94.07,14
19124,105.07,95.05,122
19126,105.07,95.08,111
19127,105.07,95.09,88
19132,105.07,96.09,14
19145,105.07,97.03,48
19147,105.07,97.06,82
19148,105.07,97.07,48
19150,105.07,97.1,108
19163,105.07,99.04,32
19164,105.07,99.08,36
19179,105.07,101.06,10
19205,105.11,57.07,8
19209,105.11,60.08,19
19211,105.11,69.07,8
19212,105.11,71.07,18
19217,105.11,81.07,10
19222,105.11,86.1,21
19230,105.11,95.08,11
19234,105.11,104.11,21
19796,107.05,55.02,16
19797,107.05,55.05,31
19803,107.05,57.03,36
19804,107.05,57.07,23
19839,107.05,67.05,57
19840,107.05,67.06,11
19846,107.05,69.03,33
19847,107.05,69.07,49
19852,107.05,71.05,43
19854,107.05,71.09,21
19861,107.05,73.03,9
19875,107.05,79.05,82
19884,107.05,81.03,18
19886,107.05,81.07,69
19891,107.05,82.06,42
19896,107.05,83.05,41
19897,107.05,83.07,16
19899,107.05,83.09,41
19901,107.05,84.08,9
19903,107.05,85.03,23
19904,107.05,85.06,17
19905,107.05,85.07,9
19906,107.05,85.1,15
19911,107.05,87.04,9
19919,107.05,89.06,9
19924,107.05,90.98,15
19926,107.05,91.04,12
19927,107.05,91.05,79
19932,107.05,93.03,24
19934,107.05,93.07,85
19940,107.05,95.05,55
19941,107.05,95.08,42
19942,107.05,95.09,13
19948,107.05,97.03,26
19949,107.05,97.06,33
19950,107.05,97.07,10
19953,107.05,97.1,36
19959,107.05,99.04,17
19960,107.05,99.08,11
19985,107.05,105.07,55
20000,107.07,55.06,9
20003,107.07,57.07,30
20023,107.07,69.07,21
20027,107.07,71.09,33
20031,107.07,73.03,12
20032,107.07,73.06,9
20033,107.07,73.07,20
20046,107.07,80.06,9
20048,107.07,81.07,14
20055,107.07,83.09,30
20061,107.07,85.1,38
20070,107.07,87.04,43
20072,107.07,89.06,50
20075,107.07,90.06,30
20087,107.07,93.07,9
20092,107.07,95.09,13
20099,107.07,97.1,35
20105,107.07,99.12,31
20110,107.07,102.07,16
20137,107.08,53.04,22
20157,107.08,55.02,29
20158,107.08,55.05,103
20180,107.08,57.03,60
20181,107.08,57.07,56
20197,107.08,59.05,18
20208,107.08,61.03,13
20256,107.08,67.05,147
20272,107.08,69.03,60
20273,107.08,69.07,133
20286,107.08,71.05,78
20289,107.08,71.09,30
20305,107.08,73.03,30
20342,107.08,79.05,150
20359,107.08,81.03,26
20361,107.08,81.07,155
20366,107.08,82.06,35
20373,107.08,83.05,76
20374,107.08,83.07,12
20375,107.08,83.08,22
20376,107.08,83.09,97
20383,107.08,84.08,14
20386,107.08,84.96,22
20388,107.08,85.03,44
20389,107.08,85.06,61
20391,107.08,85.1,18
20416,107.08,89.06,10
20431,107.08,90.98,44
20433,107.08,91.04,19
20434,107.08,91.05,130
20436,107.08,91.48,10
20444,107.08,93.03,15
20446,107.08,93.07,165
20453,107.08,94.07,8
20457,107.08,95.05,77
20458,107.08,95.08,142
20459,107.08,95.09,9
20472,107.08,97.03,41
20474,107.08,97.06,89
20478,107.08,97.1,71
20491,107.08,98.98,10
20492,107.08,99.04,33
20494,107.08,99.08,31
20529,107.08,105.04,8
20531,107.08,105.07,116
20564,107.09,53.04,12
20585,107.09,55.06,65
20600,107.09,57.03,29
20601,107.09,57.07,72
20618,107.09,59.05,8
20631,107.09,61.03,14
20673,107.09,67.05,26
20674,107.09,67.06,87
20682,107.09,69.03,32
20683,107.09,69.07,102
20695,107.09,71.05,34
20697,107.09,71.09,56
20711,107.09,73.03,15
20744,107.09,79.05,54
20745,107.09,79.06,36
20759,107.09,81.03,15
20760,107.09,81.07,111
20767,107.09,82.07,10
20772,107.09,83.05,38
20774,107.09,83.09,91
20781,107.09,85.03,33
20783,107.09,85.07,34
20784,107.09,85.1,40
20789,107.09,86.1,8
20801,107.09,89.06,27
20814,107.09,91.04,23
20815,107.09,91.05,79
20819,107.09,91.48,10
20827,107.09,93.07,100
20837,107.09,94.07,10
20841,107.09,95.05,45
20844,107.09,95.09,105
20848,107.09,96.09,10
20855,107.09,97.03,27
20856,107.09,97.06,8
20857,107.09,97.07,50
20858,107.09,97.1,74
20863,107.09,99.04,8
20864,107.09,99.08,14
20865,107.09,99.12,8
20902,107.09,105.07,85
21199,108.08,55.05,20
21207,108.08,57.03,17
21208,108.08,57.07,12
21244,108.08,67.05,53
21249,108.08,68.05,17
21253,108.08,69.03,21
21254,108.08,69.07,25
21258,108.08,71.05,27
21259,108.08,71.09,8
21277,108.08,79.05,74
21281,108.08,80.05,11
21283,108.08,81.03,17
21285,108.08,81.07,64
21288,108.08,82.06,174
21289,108.08,82.07,8
21291,108.08,83.05,20
21292,108.08,83.07,95
21294,108.08,83.09,11
21298,108.08,84.08,33
21299,108.08,84.96,15
21300,108.08,85.03,20
21318,108.08,90.98,30
21321,108.08,91.05,169
21327,108.08,93.03,95
21329,108.08,93.07,139
21330,108.08,94.06,23
21333,108.08,95.05,39
21335,108.08,95.08,30
21339,108.08,96.08,65
21345,108.08,97.03,19
21346,108.08,97.06,10
21373,108.08,103.05,22
21381,108.08,105.03,9
21383,108.08,105.07,28
21388,108.08,107.05,39
21390,108.08,107.08,25
21673,109.03,53.04,14
21681,109.03,55.02,21
21682,109.03,55.05,17
21687,109.03,57.03,31
21689,109.03,57.07,13
21696,109.03,61.03,26
21712,109.03,67.05,21
21717,109.03,69.03,44
21718,109.03,69.07,22
21721,109.03,71.01,8
21722,109.03,71.05,30
21723,109.03,71.09,12
21730,109.03,73.03,39
21736,109.03,79.05,17
21742,109.03,81.03,38
21744,109.03,81.07,25
21749,109.03,83.05,13
21751,109.03,83.09,25
21753,109.03,84.08,10
21757,109.03,85.03,49
21764,109.03,87.04,14
21768,109.03,91.04,21
21769,109.03,91.05,15
21772,109.03,93.07,23
21776,109.03,95.05,12
21777,109.03,95.08,19
21782,109.03,97.03,48
21783,109.03,97.06,12
21785,109.03,97.1,18
21788,109.03,99.04,38
21797,109.03,103.04,21
21804,109.03,105.07,11
21809,109.03,107.08,14
21843,109.06,53.04,16
21853,109.06,55.02,17
21854,109.06,55.05,53
21872,109.06,57.03,39
21873,109.06,57.07,37
21882,109.06,59.05,15
21924,109.06,67.05,85
21934,109.06,69.03,42
21935,109.06,69.07,74
21944,109.06,71.05,54
21945,109.06,71.09,8
21976,109.06,79.05,95
21986,109.06,81.03,20
21988,109.06,81.07,98
21993,109.06,82.06,35
21999,109.06,83.05,57
22000,109.06,83.07,8
22001,109.06,83.08,14
22002,109.06,83.09,44
22006,109.06,84.08,17
22008,109.06,84.96,12
22010,109.06,85.03,15
22011,109.06,85.06,43
22043,109.06,90.98,27
22045,109.06,91.05,93
22049,109.06,93.03,11
22051,109.06,93.07,94
22058,109.06,95.05,73
22059,109.06,95.08,68
22060,109.06,95.09,9
22072,109.06,97.03,17
22074,109.06,97.06,54
22077,109.06,97.1,28
22088,109.06,99.04,14
22090,109.06,99.08,20
22113,109.06,105.04,8
22116,109.06,105.07,79
22124,109.06,107.05,37
22125,109.06,107.08,68
22126,109.06,107.09,9
22151,109.07,55.06,24
22162,109.07,57.03,8
22163,109.07,57.07,25
22199,109.07,67.05,8
22200,109.07,67.06,29
22202,109.07,69.03,15
22203,109.07,69.07,32
22207,109.07,71.05,17
22208,109.07,71.09,15
22227,109.07,79.05,17
22228,109.07,79.06,14
22235,109.07,81.07,33
22241,109.07,83.05,19
22243,109.07,83.09,31
22250,109.07,85.07,18
22251,109.07,85.1,10
22261,109.07,89.06,9
22269,109.07,91.05,28
22276,109.07,93.07,32
22283,109.07,95.05,26
22286,109.07,95.09,33
22291,109.07,97.07,25
22292,109.07,97.1,23
22314,109.07,105.07,32
22320,109.07,107.09,33
22444,109.1,53.04,33
22478,109.1,55.02,35
22479,109.1,55.05,107
22480,109.1,55.06,67
22512,109.1,57.03,84
22513,109.1,57.07,164
22542,109.1,59.05,23
22556,109.1,60.08,12
22563,109.1,61.03,29
22578,109.1,62.06,10
22617,109.1,65.04,11
22651,109.1,67.05,174
22652,109.1,67.06,90
22661,109.1,68.05,8
22672,109.1,69.03,82
22673,109.1,69.07,249
22693,109.1,71.05,102
22696,109.1,71.09,115
22726,109.1,73.03,52
22728,109.1,73.07,12
22784,109.1,79.05,177
22785,109.1,79.06,38
22802,109.1,80.06,8
22815,109.1,81.03,40
22817,109.1,81.07,267
22827,109.1,82.06,14
22828,109.1,82.07,13
22838,109.1,83.05,98
22840,109.1,83.08,25
22841,109.1,83.09,206
22849,109.1,84.08,9
22856,109.1,84.96,17
22858,109.1,85.03,76
22859,109.1,85.06,61
22860,109.1,85.07,34
22861,109.1,85.1,90
22874,109.1,86.1,21
22884,109.1,87.04,17
22902,109.1,89.06,44
22914,109.1,90.06,9
22927,109.1,90.98,41
22930,109.1,91.04,42
22931,109.1,91.05,181
22934,109.1,91.48,20
22951,109.1,93.07,229
22966,109.1,94.07,15
22973,109.1,95.05,109
22975,109.1,95.08,157
22976,109.1,95.09,120
22985,109.1,96.09,15
22996,109.1,97.03,67
22998,109.1,97.06,87
22999,109.1,97.07,50
23001,109.1,97.1,166
23012,109.1,98.98,12
23013,109.1,99.04,43
23014,109.1,99.08,43
23015,109.1,99.12,16
23031,109.1,101.02,8
23032,109.1,101.06,9
23056,109.1,103.04,8
23064,109.1,104.11,9
23077,109.1,105.04,10
23080,109.1,105.07,181
23098,109.1,107.05,45
23099,109.1,107.07,9
23100,109.1,107.08,131
23101,109.1,107.09,101
23110,109.1,108.08,13
23459,110.1,67.05,8
23490,110.1,81.07,10
23496,110.1,84.08,10
23519,110.1,93.07,8
23753,110.97,56.96,13
23773,110.97,98.97,10
23789,111.04,55.02,13
23790,111.04,55.05,20
23791,111.04,55.06,8
23798,111.04,57.03,16
23799,111.04,57.07,23
23818,111.04,67.05,31
23823,111.04,69.03,16
23824,111.04,69.07,30
23826,111.04,71.05,19
23827,111.04,71.09,17
23831,111.04,73.03,13
23838,111.04,79.05,23
23843,111.04,81.03,13
23845,111.04,81.07,28
23848,111.04,82.06,12
23852,111.04,83.05,32
23855,111.04,83.09,21
23859,111.04,85.03,19
23860,111.04,85.06,10
23862,111.04,85.1,12
23875,111.04,91.05,28
23880,111.04,93.03,9
23881,111.04,93.07,32
23885,111.04,95.05,18
23886,111.04,95.08,24
23890,111.04,97.03,17
23892,111.04,97.06,16
23894,111.04,97.1,20
23897,111.04,99.04,16
23904,111.04,101.06,8
23912,111.04,105.07,22
23917,111.04,107.05,11
23919,111.04,107.08,20
23924,111.04,108.08,10
23925,111.04,109.03,10
23926,111.04,109.06,9
23928,111.04,109.1,26
23959,111.07,97.1,9
23960,111.07,99.12,8
23962,111.07,102.07,10
23966,111.07,107.07,8
23986,111.08,53.04,20
24007,111.08,55.02,24
24008,111.08,55.05,54
24009,111.08,55.06,29
24026,111.08,57.03,54
24027,111.08,57.07,65
24044,111.08,59.05,13
24052,111.08,61.03,14
24105,111.08,67.05,76
24106,111.08,67.06,42
24115,111.08,69.03,53
24116,111.08,69.07,108
24130,111.08,71.05,77
24131,111.08,71.09,41
24146,111.08,73.03,21
24174,111.08,79.05,88
24175,111.08,79.06,16
24189,111.08,81.03,24
24191,111.08,81.07,108
24202,111.08,83.05,73
24204,111.08,83.08,9
24205,111.08,83.09,95
24211,111.08,84.08,9
24215,111.08,84.96,13
24217,111.08,85.03,37
24218,111.08,85.06,46
24219,111.08,85.07,27
24220,111.08,85.1,25
24229,111.08,87.04,10
24240,111.08,89.06,12
24252,111.08,90.98,23
24255,111.08,91.04,20
24256,111.08,91.05,93
24264,111.08,93.07,113
24273,111.08,95.05,69
24275,111.08,95.08,68
24276,111.08,95.09,48
24291,111.08,97.03,32
24293,111.08,97.06,58
24294,111.08,97.07,31
24296,111.08,97.1,70
24304,111.08,99.04,26
24306,111.08,99.08,38
24321,111.08,103.04,9
24335,111.08,105.07,91
24343,111.08,107.05,29
24345,111.08,107.08,64
24346,111.08,107.09,45
24353,111.08,109.03,15
24354,111.08,109.06,49
24355,111.08,109.07,21
24357,111.08,109.1,102
24393,111.12,55.05,22
24394,111.12,55.06,39
24407,111.12,57.03,28
24408,111.12,57.07,76
24429,111.12,61.03,13
24455,111.12,67.05,41
24456,111.12,67.06,37
24464,111.12,69.03,16
24465,111.12,69.07,94
24474,111.12,71.05,27
24476,111.12,71.09,77
24486,111.12,73.03,25
24488,111.12,73.07,25
24506,111.12,79.05,46
24507,111.12,79.06,15
24512,111.12,80.06,9
24517,111.12,81.03,11
24519,111.12,81.07,81
24525,111.12,83.05,27
24527,111.12,83.09,100
24534,111.12,85.03,27
24535,111.12,85.06,13
24536,111.12,85.07,13
24537,111.12,85.1,78
24541,111.12,86.1,10
24546,111.12,87.04,35
24550,111.12,89.06,50
24557,111.12,90.06,27
24563,111.12,91.04,20
24564,111.12,91.05,42
24566,111.12,91.08,9
24567,111.12,91.48,8
24575,111.12,93.07,64
24585,111.12,95.05,16
24587,111.12,95.08,30
24588,111.12,95.09,55
24597,111.12,97.03,25
24598,111.12,97.06,21
24599,111.12,97.07,19
24601,111.12,97.1,109
24606,111.12,99.04,19
24607,111.12,99.08,15
24608,111.12,99.12,44
24624,111.12,102.07,21
24641,111.12,105.07,45
24651,111.12,107.05,10
24652,111.12,107.07,30
24653,111.12,107.08,26
24654,111.12,107.09,39
24662,111.12,109.07,10
24663,111.12,109.1,77
25091,112.11,72.08,9
25096,112.11,84.08,8
25276,112.99,56.96,9
25313,112.99,98.97,9
25324,112.99,110.97,8
25359,113.06,55.05,9
25364,113.06,57.03,10
25365,113.06,57.07,9
25377,113.06,67.05,19
25379,113.06,69.03,11
25380,113.06,69.07,14
25383,113.06,71.05,16
25388,113.06,79.05,16
25393,113.06,81.07,18
25397,113.06,83.05,10
25399,113.06,83.09,15
25403,113.06,85.06,8
25405,113.06,85.1,11
25408,113.06,87.04,9
25412,113.06,89.06,11
25419,113.06,91.05,16
25425,113.06,93.07,18
25431,113.06,95.05,15
25432,113.06,95.08,11
25437,113.06,97.06,14
25439,113.06,97.1,19
25449,113.06,102.07,8
25454,113.06,105.07,16
25457,113.06,107.05,10
25459,113.06,107.08,11
25465,113.06,109.06,14
25468,113.06,109.1,15
25471,113.06,111.08,11
25472,113.06,111.12,16
25514,113.09,67.05,8
25516,113.09,69.07,8
25518,113.09,71.05,8
25525,113.09,79.05,8
25530,113.09,81.07,9
25540,113.09,85.06,8
25545,113.09,93.07,9
25547,113.09,95.08,10
25563,113.09,107.08,9
25566,113.09,109.1,8
25570,113.09,111.08,8
25581,113.1,55.05,8
25588,113.1,57.07,11
25604,113.1,67.05,11
25608,113.1,69.07,13
25614,113.1,71.05,13
25622,113.1,79.05,10
25629,113.1,81.07,15
25632,113.1,83.05,11
25634,113.1,83.09,13
25649,113.1,91.05,11
25653,113.1,93.07,14
25654,113.1,95.05,8
25655,113.1,95.08,10
25670,113.1,99.08,9
25679,113.1,105.07,11
25690,113.1,109.1,12
25693,113.1,111.08,12
25705,113.13,55.06,12
25708,113.13,57.07,22
25718,113.13,69.07,15
25722,113.13,71.09,18
25727,113.13,73.07,11
25734,113.13,81.07,10
25741,113.13,83.09,15
25743,113.13,85.1,18
25745,113.13,87.04,13
25746,113.13,89.06,17
25747,113.13,90.06,8
25754,113.13,95.09,11
25758,113.13,97.1,19
25760,113.13,99.12,20
25769,113.13,107.07,15
25773,113.13,109.1,8
25777,113.13,111.12,18
26304,115.04,55.02,12
26305,115.04,55.05,12
26310,115.04,57.03,31
26312,115.04,57.07,13
26319,115.04,61.03,27
26328,115.04,67.05,12
26332,115.04,69.03,32
26333,115.04,69.07,14
26338,115.04,71.01,8
26339,115.04,71.05,19
26340,115.04,71.09,9
26345,115.04,73.03,35
26350,115.04,79.05,9
26356,115.04,81.03,22
26357,115.04,81.07,15
26360,115.04,83.05,8
26362,115.04,83.09,16
26364,115.04,84.08,9
26367,115.04,85.03,33
26373,115.04,87.04,18
26381,115.04,91.04,19
26382,115.04,91.05,9
26388,115.04,93.07,15
26391,115.04,95.08,10
26396,115.04,97.03,35
26399,115.04,97.1,13
26403,115.04,99.04,25
26404,115.04,99.08,9
26411,115.04,103.04,17
26432,115.04,109.03,19
26436,115.04,109.1,13
26439,115.04,111.08,13
26460,115.05,67.05,8
26464,115.05,69.07,8
26466,115.05,71.05,8
26478,115.05,81.07,8
26495,115.05,91.05,11
26499,115.05,93.07,11
26500,115.05,95.05,8
26501,115.05,95.08,8
26517,115.05,105.07,8
27080,116.98,56.96,8
27099,116.98,98.97,8
27105,116.98,112.99,8
27153,117.03,72.08,12
27161,117.03,84.08,8
27165,117.03,89.04,16
27249,117.07,53.04,23
27270,117.07,55.02,24
27271,117.07,55.05,60
27272,117.07,55.06,32
27296,117.07,57.03,50
27298,117.07,57.07,67
27313,117.07,59.05,17
27327,117.07,61.03,9
27360,117.07,65.04,10
27380,117.07,67.05,95
27381,117.07,67.06,47
27394,117.07,69.03,54
27395,117.07,69.07,120
27406,117.07,71.05,75
27407,117.07,71.09,33
27418,117.07,73.03,20
27450,117.07,79.05,107
27451,117.07,79.06,25
27465,117.07,81.03,27
27467,117.07,81.07,131
27476,117.07,82.06,8
27482,117.07,83.05,73
27483,117.07,83.08,16
27484,117.07,83.09,95
27496,117.07,84.96,13
27497,117.07,85.03,34
27498,117.07,85.06,47
27499,117.07,85.07,27
27500,117.07,85.1,19
27511,117.07,87.04,9
27525,117.07,89.06,20
27542,117.07,90.98,24
27544,117.07,91.04,20
27545,117.07,91.05,121
27548,117.07,91.48,8
27559,117.07,93.07,130
27566,117.07,94.07,8
27569,117.07,95.05,91
27571,117.07,95.08,77
27572,117.07,95.09,55
27575,117.07,96.09,8
27586,117.07,97.03,32
27587,117.07,97.06,60
27588,117.07,97.07,39
27590,117.07,97.1,75
27599,117.07,99.04,27
27600,117.07,99.08,28
27636,117.07,105.04,9
27639,117.07,105.07,121
27647,117.07,107.05,39
27649,117.07,107.08,77
27650,117.07,107.09,53
27656,117.07,108.08,8
27662,117.07,109.03,8
27663,117.07,109.06,55
27664,117.07,109.07,24
27666,117.07,109.1,118
27678,117.07,111.04,14
27680,117.07,111.08,70
27681,117.07,111.12,24
27691,117.07,113.06,9
27693,117.07,113.1,9
27704,117.07,115.05,10
27711,117.09,55.06,10
27713,117.09,57.07,18
27725,117.09,69.07,22
27728,117.09,71.09,27
27732,117.09,73.03,17
27734,117.09,73.07,26
27742,117.09,80.06,11
27744,117.09,81.07,13
27750,117.09,83.09,35
27753,117.09,85.1,40
27760,117.09,87.04,41
27762,117.09,89.06,43
27764,117.09,90.06,29
27767,117.09,91.08,9
27778,117.09,95.09,14
27780,117.09,97.1,45
27784,117.09,99.12,38
27790,117.09,102.07,25
27801,117.09,107.07,32
27805,117.09,109.1,9
27806,117.09,111.07,10
27807,117.09,111.12,44
27810,117.09,113.06,13
27811,117.09,113.13,14
28206,118.04,82.06,10
28208,118.04,83.07,8
28213,118.04,91.05,11
28557,119.05,55.05,20
28566,119.05,57.03,17
28567,119.05,57.07,13
28605,119.05,67.05,50
28613,119.05,69.03,24
28614,119.05,69.07,19
28615,119.05,70.06,8
28618,119.05,71.05,28
28620,119.05,71.09,8
28644,119.05,79.05,72
28650,119.05,81.03,14
28651,119.05,81.07,53
28656,119.05,82.06,170
28660,119.05,83.05,23
28661,119.05,83.07,93
28663,119.05,83.09,8
28667,119.05,84.08,26
28669,119.05,84.96,14
28670,119.05,85.03,14
28679,119.05,87.04,10
28684,119.05,89.06,10
28689,119.05,90.98,28
28692,119.05,91.05,174
28697,119.05,93.03,95
28699,119.05,93.07,143
28700,119.05,94.06,21
28702,119.05,95.05,45
28703,119.05,95.08,28
28708,119.05,96.08,58
28717,119.05,97.03,17
28718,119.05,97.06,13
28745,119.05,103.05,22
28755,119.05,105.03,8
28757,119.05,105.07,29
28763,119.05,107.05,44
28765,119.05,107.08,27
28771,119.05,108.08,163
28775,119.05,109.06,31
28777,119.05,109.1,9
28782,119.05,111.04,11
28810,119.05,117.07,11
28815,119.05,118.04,8
28879,119.08,53.04,22
28894,119.08,55.02,24
28895,119.08,55.05,87
28916,119.08,57.03,53
28917,119.08,57.07,51
28929,119.08,59.05,21
28937,119.08,61.03,8
28981,119.08,67.05,131
28995,119.08,69.03,49
28996,119.08,69.07,111
29007,119.08,71.05,70
29010,119.08,71.09,25
29025,119.08,73.03,20
29053,119.08,79.05,134
29071,119.08,81.03,25
29073,119.08,81.07,141
29079,119.08,82.06,27
29086,119.08,83.05,70
29087,119.08,83.07,8
29088,119.08,83.08,22
29089,119.08,83.09,76
29094,119.08,84.08,13
29098,119.08,84.96,21
29100,119.08,85.03,30
29101,119.08,85.06,58
29102,119.08,85.1,16
29116,119.08,87.04,9
29126,119.08,89.06,12
29144,119.08,90.98,38
29146,119.08,91.04,16
29147,119.08,91.05,128
29148,119.08,91.48,8
29156,119.08,93.03,8
29158,119.08,93.07,147
29168,119.08,95.05,88
29169,119.08,95.08,127
29183,119.08,97.03,33
29185,119.08,97.06,86
29187,119.08,97.1,52
29200,119.08,99.04,27
29201,119.08,99.08,25
29235,119.08,105.07,125
29245,119.08,107.05,49
29247,119.08,107.08,125
29254,119.08,108.08,21
29261,119.08,109.03,8
29262,119.08,109.06,76
29265,119.08,109.1,113
29280,119.08,111.04,19
29282,119.08,111.08,55
29283,119.08,111.12,18
29295,119.08,113.06,12
29304,119.08,115.05,8
29313,119.08,117.07,77
29342,119.09,53.04,11
29361,119.09,55.06,63
29374,119.09,57.03,24
29375,119.09,57.07,71
29401,119.09,61.03,8
29441,119.09,67.05,21
29442,119.09,67.06,83
29449,119.09,69.03,26
29450,119.09,69.07,93
29462,119.09,71.05,34
29464,119.09,71.09,54
29478,119.09,73.03,10
29480,119.09,73.07,9
29508,119.09,79.05,45
29509,119.09,79.06,35
29521,119.09,81.03,11
29523,119.09,81.07,100
29530,119.09,82.07,10
29535,119.09,83.05,37
29537,119.09,83.09,89
29544,119.09,85.03,27
29546,119.09,85.07,34
29547,119.09,85.1,38
29555,119.09,87.04,8
29565,119.09,89.06,26
29574,119.09,91.04,18
29575,119.09,91.05,73
29579,119.09,91.48,9
29588,119.09,93.07,90
29597,119.09,94.07,11
29600,119.09,95.05,44
29603,119.09,95.09,95
29606,119.09,96.09,11
29612,119.09,97.03,22
29614,119.09,97.07,50
29616,119.09,97.1,72
29622,119.09,99.08,15
29623,119.09,99.12,8
29656,119.09,105.05,8
29657,119.09,105.07,82
29663,119.09,107.05,12
29666,119.09,107.09,90
29674,119.09,109.07,33
29676,119.09,109.1,91
29684,119.09,111.08,43
29685,119.09,111.12,39
29709,119.09,117.07,53
30140,120.09,57.07,11
30156,120.09,67.05,10
30162,120.09,69.07,12
30172,120.09,79.05,8
30179,120.09,81.07,13
30184,120.09,83.05,8
30187,120.09,83.09,10
30201,120.09,91.05,10
30206,120.09,93.07,13
30209,120.09,95.05,12
30211,120.09,95.09,8
30230,120.09,105.07,13
30236,120.09,107.09,8
30245,120.09,109.1,13
30258,120.09,117.07,10
30644,121.06,53.04,10
30657,121.06,55.02,17
30658,121.06,55.05,40
30659,121.06,55.06,9
30673,121.06,57.03,27
30674,121.06,57.07,43
30683,121.06,59.05,16
30724,121.06,67.05,61
30725,121.06,67.06,12
30734,121.06,69.03,32
30735,121.06,69.07,63
30744,121.06,71.05,44
30746,121.06,71.09,27
30760,121.06,73.03,12
30779,121.06,79.05,67
30789,121.06,81.03,13
30791,121.06,81.07,70
30796,121.06,82.06,13
30800,121.06,83.05,50
30802,121.06,83.08,13
30803,121.06,83.09,46
30809,121.06,85.03,17
30810,121.06,85.06,30
30812,121.06,85.1,25
30822,121.06,87.04,16
30829,121.06,89.06,20
30840,121.06,90.98,17
30841,121.06,91.04,11
30842,121.06,91.05,74
30847,121.06,93.03,8
30849,121.06,93.07,87
30856,121.06,95.05,56
30857,121.06,95.08,55
30858,121.06,95.09,13
30863,121.06,97.03,16
30865,121.06,97.06,49
30868,121.06,97.1,31
30875,121.06,99.04,17
30876,121.06,99.08,10
30898,121.06,105.04,8
30900,121.06,105.07,60
30907,121.06,107.05,40
30909,121.06,107.08,57
30910,121.06,107.09,13
30914,121.06,108.08,11
30918,121.06,109.06,42
30921,121.06,109.1,61
30928,121.06,111.04,8
30929,121.06,111.08,46
30930,121.06,111.12,11
30937,121.06,113.06,10
30953,121.06,117.07,48
30960,121.06,119.05,21
30962,121.06,119.08,63
30963,121.06,119.09,11
30981,121.07,55.06,10
30984,121.07,57.07,9
30993,121.07,67.06,9
